,Data_Value,Gender
41684,246.0,Female
41685,364.1,Female
41686,353.1,Female
41687,364.7,Female
41688,345.6,Female
41689,276.7,Female
41690,364.5,Female
41691,310.7,Female
41692,304.0,Female
41693,358.3,Female
41694,353.9,Female
41695,0.0,Female
41696,209.8,Female
41697,0.0,Female
41698,326.5,Female
41699,0.0,Female
41700,305.5,Female
41701,0.0,Female
41702,339.7,Female
41703,372.4,Female
41704,297.1,Female
41705,358.8,Female
41706,285.1,Female
41707,0.0,Female
41708,351.7,Female
41709,398.8,Female
41710,0.0,Female
41711,288.8,Female
41712,299.2,Female
41713,413.5,Female
41714,0.0,Female
41715,337.8,Female
41716,0.0,Female
41717,0.0,Female
41718,251.0,Female
41719,353.2,Female
41720,411.7,Female
41721,356.5,Female
41722,207.9,Female
41723,295.1,Female
41724,0.0,Female
41725,0.0,Female
41726,419.2,Female
41727,0.0,Female
41728,241.2,Female
41729,253.6,Female
41730,0.0,Female
41731,221.1,Female
41732,359.7,Female
41733,346.7,Female
41734,358.9,Female
41735,314.2,Female
41736,0.0,Female
41737,352.3,Female
41738,0.0,Female
41739,386.5,Female
41740,305.1,Female
41741,287.3,Female
41742,322.2,Female
41743,0.0,Female
41744,310.8,Female
41745,336.5,Female
41746,367.6,Female
41747,262.5,Female
41748,360.9,Female
41749,340.0,Female
41750,256.7,Female
41751,173.7,Overall
41752,138.2,Overall
41753,153.1,Overall
41754,141.0,Overall
41755,0.0,Overall
41756,273.5,Overall
41757,0.0,Overall
41758,0.0,Overall
41759,177.9,Overall
41760,156.6,Overall
41761,0.0,Overall
41762,0.0,Overall
41763,677.7,Overall
41764,0.0,Overall
41765,149.3,Overall
41766,0.0,Overall
41767,0.0,Overall
41768,0.0,Overall
41769,173.9,Overall
41770,242.1,Overall
41771,161.9,Overall
41772,199.3,Overall
41773,398.1,Overall
41774,0.0,Overall
41775,263.6,Overall
41776,0.0,Overall
41777,0.0,Overall
41778,112.3,Overall
41779,0.0,Overall
41780,0.0,Overall
41781,0.0,Overall
41782,0.0,Overall
41783,0.0,Overall
41784,0.0,Overall
41785,283.1,Overall
41786,190.1,Overall
41787,219.8,Overall
41788,269.3,Overall
41789,209.3,Overall
41790,147.3,Overall
41791,0.0,Overall
41792,0.0,Overall
41793,238.6,Overall
41794,0.0,Overall
41795,170.4,Overall
41796,170.1,Overall
41797,0.0,Overall
41798,247.8,Overall
41799,188.6,Overall
41800,156.5,Overall
41801,291.4,Overall
41802,168.6,Overall
41803,0.0,Overall
41804,284.9,Overall
41805,0.0,Overall
41806,0.0,Overall
41807,155.2,Overall
41808,276.3,Overall
41809,0.0,Overall
41810,0.0,Overall
41811,0.0,Overall
41812,268.4,Overall
41813,131.1,Overall
41814,319.0,Overall
41815,141.5,Overall
41816,176.0,Overall
41817,243.3,Overall
41818,124.0,Male
41819,203.0,Male
41820,200.4,Male
41821,206.6,Male
41822,0.0,Male
41823,351.3,Male
41824,0.0,Male
41825,0.0,Male
41826,135.4,Male
41827,204.3,Male
41828,204.3,Male
41829,0.0,Male
41830,0.0,Male
41831,0.0,Male
41832,0.0,Male
41833,234.6,Male
41834,0.0,Male
41835,0.0,Male
41836,0.0,Male
41837,0.0,Male
41838,0.0,Male
41839,212.8,Male
41840,254.3,Male
41841,429.6,Male
41842,0.0,Male
41843,268.1,Male
41844,0.0,Male
41845,0.0,Male
41846,175.7,Male
41847,0.0,Male
41848,0.0,Male
41849,0.0,Male
41850,0.0,Male
41851,0.0,Male
41852,0.0,Male
41853,508.8,Male
41854,223.0,Male
41855,285.2,Male
41856,399.1,Male
41857,256.3,Male
41858,139.2,Male
41859,0.0,Male
41860,0.0,Male
41861,305.9,Male
41862,0.0,Male
41863,252.6,Male
41864,273.9,Male
41865,0.0,Male
41866,400.3,Male
41867,127.4,Male
41868,184.5,Male
41869,403.7,Male
41870,263.7,Male
41871,127.3,Female
41872,0.0,Male
41873,243.5,Male
41874,0.0,Male
41875,0.0,Male
41876,0.0,Male
41877,409.8,Male
41878,0.0,Male
41879,0.0,Male
41880,0.0,Male
41881,233.3,Male
41882,166.3,Male
41883,320.6,Male
41884,164.2,Male
41885,193.7,Male
41886,364.1,Male
41887,146.3,Female
41888,75.9,Female
41889,0.0,Female
41890,0.0,Female
41891,0.0,Female
41892,208.1,Female
41893,0.0,Female
41894,0.0,Female
41895,160.9,Female
41896,0.0,Female
41897,0.0,Female
41898,0.0,Female
41899,0.0,Female
41900,0.0,Female
41901,73.8,Female
41902,0.0,Female
41903,0.0,Female
41904,0.0,Female
41905,150.3,Female
41906,0.0,Female
41907,128.3,Female
41908,153.9,Female
41909,337.5,Female
41910,0.0,Female
41911,0.0,Female
41912,0.0,Female
41913,0.0,Female
41914,0.0,Female
41915,0.0,Female
41916,0.0,Female
41917,0.0,Female
41918,0.0,Female
41919,0.0,Female
41920,0.0,Female
41921,185.3,Female
41922,159.8,Female
41923,151.9,Female
41924,170.6,Female
41925,174.5,Female
41926,138.4,Female
41927,0.0,Female
41928,0.0,Female
41929,0.0,Female
41930,0.0,Female
41931,115.1,Female
41932,109.5,Female
41933,0.0,Female
41934,130.6,Female
41935,176.4,Female
41936,0.0,Female
41937,214.4,Female
41938,105.2,Female
41939,0.0,Female
41940,318.7,Female
41941,0.0,Female
41942,0.0,Female
41943,0.0,Female
41944,189.3,Female
41945,0.0,Female
41946,0.0,Female
41947,0.0,Female
41948,0.0,Female
41949,0.0,Female
41950,239.1,Female
41951,138.4,Female
41952,158.5,Female
41953,145.8,Female
41954,146.4,Overall
41955,196.8,Overall
41956,186.7,Overall
41957,229.1,Overall
41958,0.0,Overall
41959,129.8,Overall
41960,0.0,Overall
41961,0.0,Overall
41962,121.6,Overall
41963,167.6,Overall
41964,0.0,Overall
41965,0.0,Overall
41966,155.7,Overall
41967,123.5,Overall
41968,146.1,Overall
41969,0.0,Overall
41970,0.0,Overall
41971,0.0,Overall
41972,0.0,Overall
41973,394.5,Overall
41974,182.8,Overall
41975,187.1,Overall
41976,149.3,Overall
41977,0.0,Overall
41978,495.3,Overall
41979,0.0,Overall
41980,0.0,Overall
41981,166.9,Overall
41982,0.0,Overall
41983,0.0,Overall
41984,0.0,Overall
41985,0.0,Overall
41986,0.0,Overall
41987,0.0,Overall
41988,229.2,Overall
41989,178.8,Overall
41990,0.0,Overall
41991,132.3,Overall
41992,121.5,Overall
41993,412.8,Overall
41994,0.0,Overall
41995,0.0,Overall
41996,0.0,Overall
41997,0.0,Overall
41998,111.4,Overall
41999,132.9,Overall
42000,0.0,Overall
42001,118.1,Overall
42002,170.9,Overall
42003,170.5,Overall
42004,165.2,Overall
42005,113.6,Overall
42006,0.0,Overall
42007,242.0,Overall
42008,0.0,Overall
42009,0.0,Overall
42010,0.0,Overall
42011,0.0,Overall
42012,0.0,Overall
42013,0.0,Overall
42014,0.0,Overall
42015,360.2,Overall
42016,161.4,Overall
42017,164.4,Overall
42018,186.6,Overall
42019,287.7,Overall
42020,204.7,Overall
42021,159.6,Male
42022,299.2,Male
42023,277.8,Male
42024,475.1,Male
42025,0.0,Male
42026,110.2,Male
42027,0.0,Male
42028,0.0,Male
42029,104.6,Male
42030,197.1,Male
42031,0.0,Male
42032,0.0,Male
42033,160.7,Male
42034,0.0,Male
42035,126.3,Male
42036,0.0,Male
42037,0.0,Male
42038,0.0,Male
42039,0.0,Male
42040,0.0,Male
42041,153.9,Male
42042,240.7,Male
42043,173.1,Male
42044,461.7,Overall
42045,0.0,Male
42046,0.0,Male
42047,0.0,Male
42048,0.0,Male
42049,0.0,Male
42050,0.0,Male
42051,0.0,Male
42052,0.0,Male
42053,0.0,Male
42054,0.0,Male
42055,0.0,Male
42056,0.0,Male
42057,150.0,Male
42058,0.0,Male
42059,94.9,Male
42060,177.2,Male
42061,0.0,Male
42062,0.0,Male
42063,0.0,Male
42064,0.0,Male
42065,0.0,Male
42066,135.7,Male
42067,133.9,Male
42068,0.0,Male
42069,113.8,Male
42070,0.0,Male
42071,0.0,Male
42072,215.3,Male
42073,181.1,Male
42074,0.0,Male
42075,461.2,Male
42076,0.0,Male
42077,0.0,Male
42078,0.0,Male
42079,0.0,Male
42080,0.0,Male
42081,0.0,Male
42082,0.0,Male
42083,0.0,Male
42084,254.6,Male
42085,0.0,Male
42086,267.2,Male
42087,0.0,Male
42088,199.8,Male
42089,150.3,Female
42090,112.5,Female
42091,111.1,Female
42092,118.7,Female
42093,0.0,Female
42094,130.4,Female
42095,0.0,Female
42096,0.0,Female
42097,125.0,Female
42098,119.5,Female
42099,0.0,Female
42100,0.0,Female
42101,150.4,Female
42102,0.0,Female
42103,147.7,Female
42104,0.0,Female
42105,0.0,Female
42106,0.0,Female
42107,0.0,Female
42108,0.0,Female
42109,160.7,Female
42110,164.2,Female
42111,126.7,Female
42112,0.0,Female
42113,0.0,Female
42114,0.0,Female
42115,0.0,Female
42116,0.0,Female
42117,0.0,Female
42118,0.0,Female
42119,0.0,Female
42120,0.0,Female
42121,0.0,Female
42122,0.0,Female
42123,0.0,Female
42124,179.8,Female
42125,0.0,Female
42126,142.1,Female
42127,115.9,Female
42128,0.0,Female
42129,0.0,Female
42130,0.0,Female
42131,0.0,Female
42132,0.0,Female
42133,114.4,Female
42134,123.2,Female
42135,0.0,Female
42136,111.4,Female
42137,0.0,Female
42138,0.0,Female
42139,130.8,Female
42140,0.0,Female
42141,0.0,Female
42142,76.5,Female
42143,0.0,Female
42144,0.0,Female
42145,0.0,Female
42146,0.0,Female
42147,0.0,Female
42148,0.0,Female
42149,0.0,Female
42150,0.0,Female
42151,116.4,Female
42152,0.0,Female
42153,116.4,Female
42154,0.0,Female
42155,172.1,Female
42156,0.0,Overall
42157,0.0,Overall
42158,0.0,Overall
42159,0.0,Overall
42160,0.0,Overall
42161,0.0,Overall
42162,0.0,Overall
42163,0.0,Overall
42164,0.0,Overall
42165,0.0,Overall
42166,0.0,Overall
42167,0.0,Overall
42168,0.0,Overall
42169,0.0,Overall
42170,0.0,Overall
42171,0.0,Overall
42172,0.0,Overall
42173,0.0,Overall
42174,0.0,Overall
42175,0.0,Overall
42176,0.0,Overall
42177,0.0,Overall
42178,0.0,Overall
42179,0.0,Overall
42180,0.0,Overall
42181,0.0,Overall
42182,0.0,Overall
42183,0.0,Overall
42184,0.0,Overall
42185,0.0,Overall
42186,0.0,Overall
42187,0.0,Overall
42188,0.0,Overall
42189,0.0,Overall
42190,0.0,Overall
42191,582.8,Male
42192,0.0,Overall
42193,0.0,Overall
42194,0.0,Overall
42195,0.0,Overall
42196,0.0,Overall
42197,0.0,Overall
42198,0.0,Overall
42199,0.0,Overall
42200,0.0,Overall
42201,0.0,Overall
42202,0.0,Overall
42203,0.0,Overall
42204,0.0,Overall
42205,0.0,Overall
42206,0.0,Overall
42207,128.9,Overall
42208,0.0,Overall
42209,0.0,Overall
42210,0.0,Overall
42211,0.0,Overall
42212,207.3,Overall
42213,0.0,Overall
42214,0.0,Overall
42215,0.0,Overall
42216,0.0,Overall
42217,0.0,Overall
42218,0.0,Overall
42219,442.5,Overall
42220,0.0,Overall
42221,0.0,Overall
42222,0.0,Overall
42223,0.0,Overall
42224,0.0,Overall
42225,0.0,Male
42226,0.0,Male
42227,0.0,Male
42228,0.0,Male
42229,0.0,Male
42230,0.0,Male
42231,0.0,Male
42232,0.0,Male
42233,219.7,Overall
42234,0.0,Male
42235,0.0,Male
42236,0.0,Male
42237,0.0,Male
42238,0.0,Male
42239,0.0,Male
42240,0.0,Male
42241,0.0,Male
42242,0.0,Male
42243,0.0,Male
42244,0.0,Male
42245,0.0,Male
42246,0.0,Male
42247,0.0,Male
42248,0.0,Male
42249,0.0,Male
42250,0.0,Male
42251,0.0,Male
42252,0.0,Male
42253,0.0,Male
42254,0.0,Male
42255,0.0,Male
42256,0.0,Male
42257,0.0,Male
42258,0.0,Male
42259,0.0,Male
42260,0.0,Male
42261,0.0,Male
42262,0.0,Male
42263,0.0,Male
42264,0.0,Male
42265,0.0,Male
42266,0.0,Male
42267,0.0,Male
42268,0.0,Male
42269,0.0,Male
42270,0.0,Male
42271,0.0,Male
42272,0.0,Male
42273,0.0,Male
42274,0.0,Male
42275,0.0,Male
42276,0.0,Male
42277,0.0,Male
42278,0.0,Male
42279,0.0,Male
42280,0.0,Male
42281,0.0,Male
42282,0.0,Male
42283,0.0,Male
42284,0.0,Male
42285,0.0,Male
42286,0.0,Male
42287,0.0,Male
42288,0.0,Male
42289,0.0,Male
42290,0.0,Male
42291,0.0,Male
42292,0.0,Male
42293,0.0,Female
42294,0.0,Female
42295,0.0,Female
42296,239.1,Overall
42297,0.0,Female
42298,0.0,Female
42299,0.0,Female
42300,0.0,Female
42301,0.0,Female
42302,0.0,Female
42303,0.0,Female
42304,0.0,Female
42305,0.0,Female
42306,0.0,Female
42307,0.0,Female
42308,0.0,Female
42309,0.0,Female
42310,0.0,Female
42311,0.0,Female
42312,0.0,Female
42313,0.0,Female
42314,0.0,Female
42315,0.0,Female
42316,0.0,Female
42317,0.0,Female
42318,0.0,Female
42319,0.0,Female
42320,0.0,Female
42321,0.0,Female
42322,0.0,Female
42323,0.0,Female
42324,0.0,Female
42325,0.0,Female
42326,0.0,Female
42327,0.0,Female
42328,0.0,Female
42329,0.0,Female
42330,0.0,Female
42331,0.0,Female
42332,0.0,Female
42333,0.0,Female
42334,0.0,Female
42335,0.0,Female
42336,0.0,Female
42337,0.0,Female
42338,210.8,Overall
42339,0.0,Female
42340,0.0,Female
42341,0.0,Female
42342,0.0,Female
42343,0.0,Female
42344,0.0,Female
42345,0.0,Female
42346,0.0,Female
42347,0.0,Female
42348,0.0,Female
42349,0.0,Female
42350,0.0,Female
42351,0.0,Female
42352,0.0,Female
42353,0.0,Female
42354,0.0,Female
42355,0.0,Female
42356,0.0,Female
42357,0.0,Female
42358,0.0,Female
42359,376.8,Female
42360,0.0,Female
42361,0.0,Female
42362,0.0,Female
42363,344.5,Overall
42364,436.8,Male
42365,273.8,Female
42366,342.5,Overall
42367,435.0,Male
42368,270.9,Female
42369,418.1,Overall
42370,538.5,Male
42371,337.5,Female
42372,227.2,Overall
42373,297.7,Male
42374,171.3,Female
42375,159.5,Overall
42376,189.1,Male
42377,134.5,Female
42378,113.2,Overall
42379,163.7,Male
42380,0.0,Female
42381,245.4,Overall
42382,184.3,Overall
42383,252.6,Overall
42384,266.5,Overall
42385,217.5,Overall
42386,179.5,Overall
42387,212.2,Overall
42388,189.7,Overall
42389,226.4,Overall
42390,176.3,Overall
42391,214.4,Overall
42392,205.4,Overall
42393,216.0,Overall
42394,211.0,Overall
42395,205.8,Overall
42396,204.4,Overall
42397,195.2,Overall
42398,274.9,Overall
42399,207.0,Overall
42400,185.7,Overall
42401,219.5,Overall
42402,177.5,Overall
42403,213.1,Overall
42404,215.1,Overall
42405,267.5,Overall
42406,131.0,Overall
42407,246.8,Overall
42408,245.9,Overall
42409,212.3,Overall
42410,218.5,Overall
42411,162.8,Overall
42412,186.8,Overall
42413,201.0,Overall
42414,184.7,Overall
42415,267.8,Overall
42416,258.1,Overall
42417,218.6,Overall
42418,225.7,Overall
42419,266.8,Overall
42420,238.6,Overall
42421,202.7,Overall
42422,197.8,Overall
42423,199.5,Overall
42424,201.9,Overall
42425,230.5,Overall
42426,264.7,Overall
42427,233.4,Overall
42428,209.5,Overall
42429,168.3,Male
42430,196.2,Overall
42431,192.8,Overall
42432,204.2,Overall
42433,211.4,Overall
42434,255.6,Overall
42435,256.0,Overall
42436,260.0,Overall
42437,190.7,Overall
42438,185.3,Overall
42439,199.3,Overall
42440,225.1,Overall
42441,231.7,Overall
42442,225.4,Overall
42443,215.6,Overall
42444,215.5,Overall
42445,226.2,Overall
42446,294.4,Overall
42447,186.9,Overall
42448,222.4,Overall
42449,212.4,Overall
42450,201.5,Overall
42451,182.7,Overall
42452,195.0,Overall
42453,219.5,Overall
42454,266.9,Overall
42455,211.9,Overall
42456,254.0,Overall
42457,307.8,Male
42458,229.3,Male
42459,325.8,Male
42460,272.4,Male
42461,265.8,Male
42462,327.5,Male
42463,265.6,Male
42464,350.2,Male
42465,284.0,Male
42466,259.6,Male
42467,268.5,Male
42468,242.3,Male
42469,311.4,Male
42470,225.7,Male
42471,293.7,Male
42472,276.2,Male
42473,278.5,Male
42474,248.0,Male
42475,254.8,Male
42476,266.6,Male
42477,248.5,Male
42478,323.9,Male
42479,261.0,Male
42480,235.5,Male
42481,268.8,Male
42482,225.4,Male
42483,254.9,Male
42484,281.4,Male
42485,318.7,Male
42486,304.0,Male
42487,306.4,Male
42488,280.8,Male
42489,286.4,Male
42490,224.2,Male
42491,256.1,Male
42492,269.9,Male
42493,211.9,Male
42494,320.8,Male
42495,320.5,Male
42496,287.1,Male
42497,284.3,Male
42498,316.2,Male
42499,320.6,Male
42500,255.0,Male
42501,252.0,Male
42502,246.7,Male
42503,265.8,Male
42504,298.5,Male
42505,351.5,Male
42506,324.9,Male
42507,237.6,Male
42508,243.6,Male
42509,248.8,Male
42510,263.7,Male
42511,267.6,Male
42512,361.4,Male
42513,323.5,Male
42514,335.7,Male
42515,226.4,Male
42516,213.5,Male
42517,245.6,Male
42518,286.7,Male
42519,291.8,Male
42520,273.6,Male
42521,293.2,Male
42522,249.1,Male
42523,276.0,Male
42524,344.0,Male
42525,241.6,Male
42526,276.1,Male
42527,301.0,Male
42528,260.2,Male
42529,226.6,Male
42530,233.7,Male
42531,268.8,Male
42532,338.8,Male
42533,304.8,Male
42534,322.8,Male
42535,196.6,Female
42536,172.5,Female
42537,180.3,Female
42538,164.4,Female
42539,178.2,Female
42540,169.2,Female
42541,160.6,Female
42542,202.0,Female
42543,165.3,Female
42544,144.0,Female
42545,164.6,Female
42546,156.9,Female
42547,168.4,Female
42548,147.0,Female
42549,153.3,Female
42550,156.1,Female
42551,169.9,Female
42552,176.7,Female
42553,165.3,Female
42554,159.5,Female
42555,159.2,Female
42556,224.3,Female
42557,159.3,Female
42558,143.3,Female
42559,178.6,Female
42560,151.5,Female
42561,177.6,Female
42562,162.4,Female
42563,229.8,Female
42564,187.0,Female
42565,193.9,Female
42566,161.6,Female
42567,166.3,Female
42568,133.4,Female
42569,151.1,Female
42570,146.7,Female
42571,179.2,Female
42572,206.1,Female
42573,213.2,Female
42574,159.7,Female
42575,167.6,Female
42576,194.8,Female
42577,181.5,Female
42578,156.4,Female
42579,150.5,Female
42580,163.1,Female
42581,154.2,Female
42582,182.2,Female
42583,180.4,Female
42584,165.5,Female
42585,175.0,Female
42586,156.0,Female
42587,148.2,Female
42588,157.3,Female
42589,175.0,Female
42590,180.8,Female
42591,200.9,Female
42592,200.3,Female
42593,160.9,Female
42594,156.7,Female
42595,155.9,Female
42596,182.8,Female
42597,193.0,Female
42598,163.0,Female
42599,160.4,Female
42600,171.0,Female
42601,176.8,Female
42602,226.8,Female
42603,160.4,Female
42604,167.9,Female
42605,150.0,Female
42606,167.4,Female
42607,147.2,Female
42608,157.5,Female
42609,178.6,Female
42610,213.7,Female
42611,153.4,Female
42612,196.1,Female
42613,0.0,Overall
42614,0.0,Overall
42615,0.0,Overall
42616,0.0,Overall
42617,0.0,Overall
42618,0.0,Overall
42619,0.0,Overall
42620,0.0,Overall
42621,0.0,Overall
42622,0.0,Overall
42623,0.0,Overall
42624,0.0,Overall
42625,0.0,Overall
42626,0.0,Overall
42627,0.0,Overall
42628,0.0,Overall
42629,0.0,Overall
42630,0.0,Overall
42631,0.0,Overall
42632,0.0,Overall
42633,0.0,Overall
42634,0.0,Overall
42635,0.0,Overall
42636,0.0,Overall
42637,0.0,Overall
42638,0.0,Overall
42639,0.0,Overall
42640,0.0,Overall
42641,0.0,Overall
42642,0.0,Overall
42643,0.0,Overall
42644,0.0,Overall
42645,0.0,Overall
42646,0.0,Overall
42647,0.0,Overall
42648,0.0,Overall
42649,0.0,Overall
42650,0.0,Overall
42651,0.0,Overall
42652,0.0,Overall
42653,0.0,Overall
42654,0.0,Overall
42655,0.0,Overall
42656,0.0,Overall
42657,0.0,Overall
42658,0.0,Overall
42659,0.0,Overall
42660,0.0,Overall
42661,0.0,Overall
42662,0.0,Overall
42663,0.0,Overall
42664,0.0,Overall
42665,0.0,Overall
42666,0.0,Overall
42667,0.0,Overall
42668,0.0,Overall
42669,0.0,Overall
42670,0.0,Overall
42671,0.0,Overall
42672,0.0,Overall
42673,0.0,Overall
42674,0.0,Overall
42675,0.0,Overall
42676,0.0,Overall
42677,0.0,Overall
42678,0.0,Overall
42679,0.0,Overall
42680,0.0,Overall
42681,0.0,Overall
42682,0.0,Overall
42683,0.0,Overall
42684,0.0,Overall
42685,0.0,Overall
42686,0.0,Overall
42687,0.0,Overall
42688,0.0,Overall
42689,0.0,Overall
42690,0.0,Overall
42691,0.0,Male
42692,0.0,Male
42693,0.0,Male
42694,0.0,Male
42695,0.0,Male
42696,0.0,Male
42697,0.0,Male
42698,0.0,Male
42699,0.0,Male
42700,0.0,Male
42701,0.0,Male
42702,0.0,Male
42703,0.0,Male
42704,0.0,Male
42705,0.0,Male
42706,0.0,Male
42707,0.0,Male
42708,0.0,Male
42709,0.0,Male
42710,0.0,Male
42711,0.0,Male
42712,0.0,Male
42713,0.0,Male
42714,0.0,Male
42715,0.0,Male
42716,0.0,Male
42717,0.0,Male
42718,0.0,Male
42719,0.0,Male
42720,0.0,Male
42721,0.0,Male
42722,0.0,Male
42723,0.0,Male
42724,0.0,Male
42725,0.0,Male
42726,0.0,Male
42727,0.0,Male
42728,0.0,Male
42729,0.0,Male
42730,0.0,Male
42731,0.0,Male
42732,0.0,Male
42733,0.0,Male
42734,0.0,Male
42735,0.0,Male
42736,0.0,Male
42737,0.0,Male
42738,0.0,Male
42739,0.0,Male
42740,0.0,Male
42741,0.0,Male
42742,0.0,Male
42743,0.0,Male
42744,0.0,Male
42745,0.0,Male
42746,0.0,Male
42747,0.0,Male
42748,0.0,Male
42749,0.0,Male
42750,0.0,Male
42751,0.0,Male
42752,0.0,Male
42753,0.0,Male
42754,0.0,Male
42755,0.0,Male
42756,0.0,Male
42757,0.0,Male
42758,0.0,Male
42759,0.0,Male
42760,0.0,Male
42761,0.0,Male
42762,0.0,Male
42763,0.0,Male
42764,0.0,Male
42765,0.0,Male
42766,0.0,Male
42767,0.0,Male
42768,0.0,Male
42769,0.0,Female
42770,0.0,Female
42771,0.0,Female
42772,0.0,Female
42773,0.0,Female
42774,0.0,Female
42775,0.0,Female
42776,0.0,Female
42777,0.0,Female
42778,0.0,Female
42779,0.0,Female
42780,0.0,Female
42781,0.0,Female
42782,0.0,Female
42783,0.0,Female
42784,0.0,Female
42785,0.0,Female
42786,0.0,Female
42787,0.0,Female
42788,0.0,Female
42789,0.0,Female
42790,0.0,Female
42791,0.0,Female
42792,0.0,Female
42793,0.0,Female
42794,0.0,Female
42795,0.0,Female
42796,0.0,Female
42797,0.0,Female
42798,0.0,Female
42799,0.0,Female
42800,0.0,Female
42801,0.0,Female
42802,0.0,Female
42803,0.0,Female
42804,0.0,Female
42805,0.0,Female
42806,0.0,Female
42807,0.0,Female
42808,0.0,Female
42809,0.0,Female
42810,0.0,Female
42811,0.0,Female
42812,0.0,Female
42813,0.0,Female
42814,0.0,Female
42815,0.0,Female
42816,0.0,Female
42817,0.0,Female
42818,0.0,Female
42819,0.0,Female
42820,0.0,Female
42821,0.0,Female
42822,0.0,Female
42823,0.0,Female
42824,0.0,Female
42825,0.0,Female
42826,0.0,Female
42827,0.0,Female
42828,0.0,Female
42829,0.0,Female
42830,0.0,Female
42831,0.0,Female
42832,0.0,Female
42833,0.0,Female
42834,0.0,Female
42835,0.0,Female
42836,0.0,Female
42837,0.0,Female
42838,0.0,Female
42839,0.0,Female
42840,0.0,Female
42841,0.0,Female
42842,0.0,Female
42843,0.0,Female
42844,0.0,Female
42845,0.0,Female
42846,0.0,Female
42847,0.0,Overall
42848,0.0,Overall
42849,0.0,Overall
42850,0.0,Overall
42851,0.0,Overall
42852,0.0,Overall
42853,0.0,Overall
42854,0.0,Overall
42855,0.0,Overall
42856,0.0,Overall
42857,0.0,Overall
42858,0.0,Overall
42859,0.0,Overall
42860,0.0,Overall
42861,0.0,Overall
42862,0.0,Overall
42863,0.0,Overall
42864,0.0,Overall
42865,0.0,Overall
42866,0.0,Overall
42867,0.0,Overall
42868,0.0,Overall
42869,0.0,Overall
42870,0.0,Overall
42871,0.0,Overall
42872,0.0,Overall
42873,0.0,Overall
42874,0.0,Overall
42875,0.0,Overall
42876,0.0,Overall
42877,0.0,Overall
42878,0.0,Overall
42879,0.0,Overall
42880,0.0,Overall
42881,0.0,Overall
42882,0.0,Overall
42883,0.0,Overall
42884,0.0,Overall
42885,0.0,Overall
42886,0.0,Overall
42887,0.0,Overall
42888,0.0,Overall
42889,0.0,Overall
42890,0.0,Overall
42891,0.0,Overall
42892,0.0,Overall
42893,0.0,Overall
42894,0.0,Overall
42895,0.0,Overall
42896,0.0,Overall
42897,0.0,Overall
42898,0.0,Overall
42899,0.0,Overall
42900,0.0,Overall
42901,0.0,Overall
42902,0.0,Overall
42903,0.0,Overall
42904,0.0,Overall
42905,0.0,Overall
42906,0.0,Overall
42907,0.0,Overall
42908,0.0,Overall
42909,0.0,Overall
42910,0.0,Overall
42911,0.0,Overall
42912,0.0,Overall
42913,0.0,Overall
42914,0.0,Overall
42915,0.0,Overall
42916,0.0,Overall
42917,0.0,Overall
42918,0.0,Overall
42919,0.0,Overall
42920,0.0,Overall
42921,0.0,Overall
42922,0.0,Overall
42923,0.0,Overall
42924,0.0,Overall
42925,0.0,Male
42926,0.0,Male
42927,0.0,Male
42928,0.0,Male
42929,0.0,Male
42930,0.0,Male
42931,0.0,Male
42932,0.0,Male
42933,0.0,Male
42934,0.0,Male
42935,0.0,Male
42936,0.0,Male
42937,0.0,Male
42938,0.0,Male
42939,0.0,Male
42940,0.0,Male
42941,0.0,Male
42942,0.0,Male
42943,0.0,Male
42944,0.0,Male
42945,0.0,Male
42946,0.0,Male
42947,0.0,Male
42948,0.0,Male
42949,0.0,Male
42950,0.0,Male
42951,0.0,Male
42952,0.0,Male
42953,0.0,Male
42954,0.0,Male
42955,0.0,Male
42956,0.0,Male
42957,0.0,Male
42958,0.0,Male
42959,0.0,Male
42960,0.0,Male
42961,0.0,Male
42962,0.0,Male
42963,0.0,Male
42964,0.0,Male
42965,0.0,Male
42966,0.0,Male
42967,0.0,Male
42968,0.0,Male
42969,0.0,Male
42970,0.0,Male
42971,0.0,Male
42972,0.0,Male
42973,0.0,Male
42974,0.0,Male
42975,0.0,Male
42976,0.0,Male
42977,0.0,Male
42978,0.0,Male
42979,0.0,Male
42980,0.0,Male
42981,0.0,Male
42982,0.0,Male
42983,0.0,Male
42984,0.0,Male
42985,0.0,Male
42986,0.0,Male
42987,0.0,Male
42988,0.0,Male
42989,0.0,Male
42990,0.0,Male
42991,0.0,Male
42992,0.0,Male
42993,0.0,Male
42994,0.0,Male
42995,0.0,Male
42996,0.0,Male
42997,0.0,Male
42998,0.0,Male
42999,0.0,Male
43000,0.0,Male
43001,0.0,Male
43002,0.0,Male
43003,0.0,Female
43004,0.0,Female
43005,0.0,Female
43006,0.0,Female
43007,0.0,Female
43008,0.0,Female
43009,0.0,Female
43010,0.0,Female
43011,0.0,Female
43012,0.0,Female
43013,0.0,Female
43014,0.0,Female
43015,0.0,Female
43016,0.0,Female
43017,0.0,Female
43018,0.0,Female
43019,0.0,Female
43020,0.0,Female
43021,0.0,Female
43022,0.0,Female
43023,0.0,Female
43024,0.0,Female
43025,0.0,Female
43026,0.0,Female
43027,0.0,Female
43028,0.0,Female
43029,0.0,Female
43030,0.0,Female
43031,0.0,Female
43032,0.0,Female
43033,0.0,Female
43034,0.0,Female
43035,0.0,Female
43036,0.0,Female
43037,0.0,Female
